index	title	subtitle	asset_id	link
144	The Outer Harbor of Brest	Henri Joseph van Blarenberghe	5QHpHySZlGkLzg	https://artsandculture.google.com/asset/the-outer-harbor-of-brest-henri-joseph-van-blarenberghe/5QHpHySZlGkLzg
143	The Harbor at Ostend	Alfred-Emile-Leopold-Stevens	ugHmFlMqi8ZH2w	https://artsandculture.google.com/asset/the-harbor-at-ostend-alfred-emile-leopold-stevens/ugHmFlMqi8ZH2w
142	The Calculating Old Man	Paul Klee (German, 1879-1940)	9QH4teKcWu76iQ	https://artsandculture.google.com/asset/the-calculating-old-man-paul-klee-german-1879-1940/9QH4teKcWu76iQ
141	The Virtue Wagon	Paul Klee	CQGp5Ql8uPrQKQ	https://artsandculture.google.com/asset/the-virtue-wagon-paul-klee/CQGp5Ql8uPrQKQ
140	Painterly Realism of a Football Player – Color Masses in the 4th Dimension	Kazimir Malevich (Russian, born Ukraine, 1878–1935)	HAFbsVPXhzyLMg	https://artsandculture.google.com/asset/painterly-realism-of-a-football-player-%E2%80%93-color-masses-in-the-4th-dimension-kazimir-malevich-russian-born-ukraine-1878%E2%80%931935/HAFbsVPXhzyLMg
139	Full (Homage to the Square)	Josef Albers	uwFaRKFNNWjOSg	https://artsandculture.google.com/asset/full-homage-to-the-square-josef-albers/uwFaRKFNNWjOSg
138	Study for Homage to the Square: Still Remembered	Josef Albers	GgFKjB6-mBLFzQ	https://artsandculture.google.com/asset/study-for-homage-to-the-square-still-remembered-josef-albers/GgFKjB6-mBLFzQ
137	Translocation Quo Vadis, 16/8	Roman Clemens	-wFT4SPj7KndOw	https://artsandculture.google.com/asset/translocation-quo-vadis-16-8-roman-clemens/-wFT4SPj7KndOw
136	Translocation-red-16/22	Roman Clemens	ewFNkRtzricnog	https://artsandculture.google.com/asset/translocation-red-16-22-roman-clemens/ewFNkRtzricnog
135	The Martyrdom of Saint Catherine of Alexandria	Albrecht Dürer (German, 1471-1528)	MwGh7ZuVeaUGYQ	https://artsandculture.google.com/asset/the-martyrdom-of-saint-catherine-of-alexandria-albrecht-d%C3%BCrer-german-1471-1528/MwGh7ZuVeaUGYQ
134	Submarine cable laying: conference poster	Louis Leprince-Ringuet	WgGhSkzs6Mz8Qw	https://artsandculture.google.com/asset/submarine-cable-laying-conference-poster-louis-leprince-ringuet/WgGhSkzs6Mz8Qw
133	Untitled (Carpet for a children's room)	Grete Reichardt	9AF3kuH9kNX42w	https://artsandculture.google.com/asset/untitled-carpet-for-a-children-s-room-grete-reichardt/9AF3kuH9kNX42w
132	Pattern design SB 215	Sheila Catherine Bownas	MwGeMPsCc-cHvw	https://artsandculture.google.com/asset/pattern-design-sb-215-sheila-catherine-bownas/MwGeMPsCc-cHvw
131	Phenakistiscope Disc with Geometric Shapes	Josef Bermann, Austrian, 1810 - 1866	oQEeAqy2YuAWuw	https://artsandculture.google.com/asset/phenakistiscope-disc-with-geometric-shapes-josef-bermann-austrian-1810-1866/oQEeAqy2YuAWuw
130	XXVI Fght. 10	Jean Leppien	oAEe2RbyYTmVJg	https://artsandculture.google.com/asset/xxvi-fght-10-jean-leppien/oAEe2RbyYTmVJg
129	Cube-Secrecy 04-S1	Kim, Jai Kwan	gwErJtxL6YyeFg	https://artsandculture.google.com/asset/cube-secrecy-04-s1-kim-jai-kwan/gwErJtxL6YyeFg
128	"Ballad of the Involuntary and Voluntary Fall (Ballade vom unfreiwilligen und vom freiwilligen Sturz"")"	Moriz Jung|Wiener Werkstätte	RAHEAKt5HuzrSA	https://artsandculture.google.com/asset/ballad-of-the-involuntary-and-voluntary-fall-ballade-vom-unfreiwilligen-und-vom-freiwilligen-sturz-moriz-jung-wiener-werkst%C3%A4tte/RAHEAKt5HuzrSA
127	Black Door with Red	Georgia O'Keeffe	egGuL2sJh3KK5g	https://artsandculture.google.com/asset/black-door-with-red-georgia-o-keeffe/egGuL2sJh3KK5g
126	Round house, architect Carl Fieger, 2 variants with ground plan, section and views	unknown	GQFSICOdoHSI3g	https://artsandculture.google.com/asset/round-house-architect-carl-fieger-2-variants-with-ground-plan-section-and-views-unknown/GQFSICOdoHSI3g
125	Untitled (Displacement of the centre in a square (yellow) and outside (red), exercise from Paul Klee's theory of form classes)	Konrad Püschel	6wHPBuICaqe4eA	https://artsandculture.google.com/asset/untitled-displacement-of-the-centre-in-a-square-yellow-and-outside-red-exercise-from-paul-klee-s-theory-of-form-classes-konrad-p%C3%BCschel/6wHPBuICaqe4eA
124	Colour seen in the angle, geometric plane and line (exercise from Wassily Kandinsky's theory of forms and colours classes)	Reinhold Rossig	RwF81H_oU68PCw	https://artsandculture.google.com/asset/colour-seen-in-the-angle-geometric-plane-and-line-exercise-from-wassily-kandinsky-s-theory-of-forms-and-colours-classes-reinhold-rossig/RwF81H_oU68PCw
123	Graphic Tectonics: Shrine	Josef Albers	ygFOelKvIDjn7Q	https://artsandculture.google.com/asset/graphic-tectonics-shrine-josef-albers/ygFOelKvIDjn7Q
122	Multiplex A	Josef Albers	jQG2SqZcc0LVWw	https://artsandculture.google.com/asset/multiplex-a-josef-albers/jQG2SqZcc0LVWw
121	Busabout	Hans Unger	8wH2vjxbFhD58g	https://artsandculture.google.com/asset/busabout-hans-unger-and-ebehard-schulze/8wH2vjxbFhD58g
120	The Drowned World	Bill Walsh	7AENK_ZGMizQTQ	https://artsandculture.google.com/asset/the-drowned-world-bill-walsh/7AENK_ZGMizQTQ
119	Saturday March 28th at 3.30pm	Charles Paine	_gFcDecw9Gzarw	https://artsandculture.google.com/asset/saturday-march-28th-at-3-30pm-charles-paine-the-baynard-press-and-underground-electric-railway-company-ltd/_gFcDecw9Gzarw
118	Underground the way of business	Frank William Brangwyn	KQHfq0aPVgsHzA	https://artsandculture.google.com/asset/underground-the-way-of-business-frank-william-brangwyn/KQHfq0aPVgsHzA
117	The Thames Subway - Section	Artist unknown	UgEXaqEdT8oUfA	https://artsandculture.google.com/asset/the-thames-subway-section-artist-unknown/UgEXaqEdT8oUfA
116	Southbank Book Market	Lydia Hughes	zAHmWTr9mYNPzA	https://artsandculture.google.com/asset/southbank-book-market-lydia-hughes/zAHmWTr9mYNPzA
115	London Transport collection	Tom Eckersley	yAEPbd9IVZXv7g	https://artsandculture.google.com/asset/london-transport-collection-tom-eckersley/yAEPbd9IVZXv7g
114	London Eye lover	Jie Fu	3QF47rSAkoZshA	https://artsandculture.google.com/asset/london-eye-lover-jie-fu/3QF47rSAkoZshA
113	Boat Race	Tom Eckersley	OAFd4BviYVd0OQ	https://artsandculture.google.com/asset/boat-race-tom-eckersley-london-transport-and-the-baynard-press/OAFd4BviYVd0OQ
112	Extension of the Piccadilly line to Heathrow	Tom Eckersley	lgF_tOzWb3g-Cw	https://artsandculture.google.com/asset/extension-of-the-piccadilly-line-to-heathrow-tom-eckersley/lgF_tOzWb3g-Cw
111	Posters at the Victoria and Albert Museum	Austin Cooper	AwFLTg2meWBZNw	https://artsandculture.google.com/asset/posters-at-the-victoria-and-albert-museum-austin-cooper/AwFLTg2meWBZNw
110	Molesey Regatta July 21st	Unknown	uwFDIplFvdDxHw	https://artsandculture.google.com/asset/molesey-regatta-july-21st-unknown/uwFDIplFvdDxHw
109	Tate Modern	Paul Catherall	oAFBECGuC6cvMQ	https://artsandculture.google.com/asset/tate-modern-paul-catherall/oAFBECGuC6cvMQ
108	Boat Races. Head of the River	Anne Hickmott	VAGj1R9PsBSExg	https://artsandculture.google.com/asset/boat-races-head-of-the-river-anne-hickmott-the-baynard-press-and-london-transport/VAGj1R9PsBSExg
107	Speed Underground	Alan Rogers	ZwF1WCDmd2jReA	https://artsandculture.google.com/asset/speed-underground-alan-rogers/ZwF1WCDmd2jReA
106	For the Zoo book to Regent's Park	Charles Paine	5QHSz5A1mX5x3Q	https://artsandculture.google.com/asset/for-the-zoo-book-to-regent-s-park-charles-paine/5QHSz5A1mX5x3Q
105	Come, on wings of joy	Andre Edouard Marty	xQGhGIL3uIyEbg	https://artsandculture.google.com/asset/come-on-wings-of-joy-andre-edouard-marty-vincent-brooks-day-son-ltd-and-underground-electric-railway-company-ltd/xQGhGIL3uIyEbg
104	Seeing the riches of London	Frederick Charles Herrick	aAFSZiDtUxzxqA	https://artsandculture.google.com/asset/seeing-the-riches-of-london-frederick-charles-herrick-the-baynard-press-and-underground-electric-railway-company-ltd/aAFSZiDtUxzxqA
103	Power - the nerve centre of London's Underground	Edward McKnight Kauffer	yQHhBvt03BTMjA	https://artsandculture.google.com/asset/power-the-nerve-centre-of-london-s-underground-edward-mcknight-kauffer/yQHhBvt03BTMjA
102	The Fall of the Titans	Cornelis Cornelisz. van Haarlem	2AEcYz8BknPYRg	https://artsandculture.google.com/asset/the-fall-of-the-titans-cornelis-cornelisz-van-haarlem/2AEcYz8BknPYRg
101	Chamber of the Giants - Side Wall	Giulio Romano	EgH_kI67TwtdVw	https://artsandculture.google.com/asset/chamber-of-the-giants-side-wall-giulio-romano/EgH_kI67TwtdVw
100	Arcángel		NgHYVFO9OGwDSA	https://artsandculture.google.com/asset/arc%C3%A1ngel/NgHYVFO9OGwDSA
99	Portrait of Antinous as Dionysius	Unknown	awEDlUp0q-1-OQ	https://artsandculture.google.com/asset/portrait-of-antinous-as-dionysius-unknown/awEDlUp0q-1-OQ
98	Trompe l'oeil. Board Partition with Letter Rack and Music Book	Cornelius Norbertus Gijsbrechts	bgFy0xrdWs8s6w	https://artsandculture.google.com/asset/trompe-l-oeil-board-partition-with-letter-rack-and-music-book-cornelius-norbertus-gijsbrechts/bgFy0xrdWs8s6w
97	View of Mount Etna	Thomas Cole	jAH22wo0eNVVbA	https://artsandculture.google.com/asset/view-of-mount-etna-thomas-cole/jAH22wo0eNVVbA
96	Coupe des cabines des ascenseurs Otis - gravure N & B de Poyet - La Nature 1889	© Collection tour Eiffel	5AF6LULt8kbqyw	https://artsandculture.google.com/asset/coupe-des-cabines-des-ascenseurs-otis-gravure-n-b-de-poyet-la-nature-1889-%C2%A9-collection-tour-eiffel/5AF6LULt8kbqyw
95	Tel Telegraph Main (Separate Folder For Cable)		4AHuhhcHOq52sw	https://artsandculture.google.com/asset/tel-telegraph-main-separate-folder-for-cable/4AHuhhcHOq52sw
94	Shi Merc Great Eastern S A Tel Telegraph Atlantic Cable		OAFcc_7y3FR50Q	https://artsandculture.google.com/asset/shi-merc-great-eastern-s-a-tel-telegraph-atlantic-cable/OAFcc_7y3FR50Q
93	Atlantic Cable		MgHFLp0sgIfGTw	https://artsandculture.google.com/asset/atlantic-cable/MgHFLp0sgIfGTw
92	Tel Telegraph Cable (Inc Atlantic Cable)		2AF0AkRYMjDGrw	https://artsandculture.google.com/asset/tel-telegraph-cable-inc-atlantic-cable/2AF0AkRYMjDGrw
91	Atlantic Cable		tgGl4Mt3l0dqjg	https://artsandculture.google.com/asset/atlantic-cable/tgGl4Mt3l0dqjg
90	The Atlantic Telegraph Cable Fleet Assembled at Berehaven (Southwest Coast of Ireland): Ships, the Great Eastern, H.M.S. Terrible, the Alby, the Medway and the William Cory	Robert Charles Dudley	fQE9_0TtPbhrqg	https://artsandculture.google.com/asset/the-atlantic-telegraph-cable-fleet-assembled-at-berehaven-southwest-coast-of-ireland-ships-the-great-eastern-h-m-s-terrible-the-alby-the-medway-and-the-william-cory-robert-charles-dudley/fQE9_0TtPbhrqg
89	The Laying of the Atlantic Cable at Foilhommerum Bay, Ireland	British 19th Century	HAFfHrv37ZBd5g	https://artsandculture.google.com/asset/the-laying-of-the-atlantic-cable-at-foilhommerum-bay-ireland-british-19th-century/HAFfHrv37ZBd5g
88	Splicing the Cable (after the First Accident) on Board the Great Eastern, July 25th, 1865	Robert Charles Dudley	PQHuRZNLmtcCJQ	https://artsandculture.google.com/asset/splicing-the-cable-after-the-first-accident-on-board-the-great-eastern-july-25th-1865-robert-charles-dudley/PQHuRZNLmtcCJQ
87	Telegraph Cable Fleet at Sea, 1865	Robert Charles Dudley	QAEpQgjFXF543A	https://artsandculture.google.com/asset/telegraph-cable-fleet-at-sea-1865-robert-charles-dudley/QAEpQgjFXF543A
86	H.M.S. Agamemnon Laying the Atlantic Telegraph Cable in 1858: a Whale Crosses the Line	Robert Charles Dudley	IwEAL9wdQr0hHg	https://artsandculture.google.com/asset/h-m-s-agamemnon-laying-the-atlantic-telegraph-cable-in-1858-a-whale-crosses-the-line-robert-charles-dudley/IwEAL9wdQr0hHg
85	Marine Navigation Chart (Carta Marina Navigatoria)	Martín Waldseemüller	0QGgr-F52ltotw	https://artsandculture.google.com/asset/marine-navigation-chart-carta-marina-navigatoria-mart%C3%ADn-waldseem%C3%BCller/0QGgr-F52ltotw
84	The Astronomer	Johannes Vermeer	bQELiVC_QJaAlQ	https://artsandculture.google.com/asset/the-astronomer-johannes-vermeer/bQELiVC_QJaAlQ
83	The Geographer	Johanes Vermeer	xQFs38J6ShT4nA	https://artsandculture.google.com/asset/the-geographer-johanes-vermeer/xQFs38J6ShT4nA
82	Jigsaw puzzle:Sailboat	Educational Play Things, Inc.	PgHcqVfd2iYI0w	https://artsandculture.google.com/asset/jigsaw-puzzle-sailboat-educational-play-things-inc/PgHcqVfd2iYI0w
81	Harmonia macrocosmica		kwEl-9IjWa7TyQ	https://artsandculture.google.com/asset/harmonia-macrocosmica/kwEl-9IjWa7TyQ
80	Self-Portrait with Magic Scene	Pieter van Laer	swHY5eM4jBVSDQ	https://artsandculture.google.com/asset/self-portrait-with-magic-scene-pieter-van-laer/swHY5eM4jBVSDQ
79	Witches' Sabbath	Heck, Claes Jacobsz. van der	SQG0-s9FxgJuIw	https://artsandculture.google.com/asset/witches-sabbath-heck-claes-jacobsz-van-der/SQG0-s9FxgJuIw
78	The Fall of the Rebel Angels	Pieter Bruegel the Elder	ewEs_8lOXkz7tQ	https://artsandculture.google.com/asset/the-fall-of-the-rebel-angels-pieter-bruegel-the-elder/ewEs_8lOXkz7tQ
77	An Old Woman ('The Ugly Duchess')	Quinten Massys	pgHyo_q4XgQKNw	https://artsandculture.google.com/asset/an-old-woman-the-ugly-duchess-quinten-massys/pgHyo_q4XgQKNw
76	The Art of Painting	Jan Vermeer	lAHeqBoLaePtEA	https://artsandculture.google.com/asset/the-art-of-painting-jan-vermeer/lAHeqBoLaePtEA
75	The potato eaters	Vincent van Gogh	7gFcKarE9QeaXw	https://artsandculture.google.com/asset/the-potato-eaters-vincent-van-gogh/7gFcKarE9QeaXw
74	Medusa	Caravaggio Merisi	FAFPqU12CekL8Q	https://artsandculture.google.com/asset/medusa-caravaggio-merisi/FAFPqU12CekL8Q
73	The Emperor Napoleon in His Study at the Tuileries	Jacques-Louis David	zQEbF0AA9NhCXQ	https://artsandculture.google.com/asset/the-emperor-napoleon-in-his-study-at-the-tuileries-jacques-louis-david/zQEbF0AA9NhCXQ
72	Ship with Revelling Sailors	Hans Holbein d. J.	bQHwP3ayZJA4Mw	https://artsandculture.google.com/asset/ship-with-revelling-sailors-hans-holbein-d-j/bQHwP3ayZJA4Mw
71	The Noblewoman, from The Dance of Death	Hans Holbein the Younger|Hans Lützelburger	KgEsiLG-sC5LMQ	https://artsandculture.google.com/asset/the-noblewoman-from-the-dance-of-death-hans-holbein-the-younger-hans-l%C3%BCtzelburger/KgEsiLG-sC5LMQ
70	Der Ritter (The Knight)	Hans Lützelburger after Hans Holbein the Younger	4wF0CV8MAdEjBw	https://artsandculture.google.com/asset/der-ritter-the-knight-hans-l%C3%BCtzelburger-after-hans-holbein-the-younger/4wF0CV8MAdEjBw
69	Sir Thomas More	Hans Holbein	WQEnBYMfBeoSdg	https://artsandculture.google.com/asset/sir-thomas-more-hans-holbein/WQEnBYMfBeoSdg
68	The Ambassadors	Hans Holbein the Younger	bQEWbLB26MG1LA	https://artsandculture.google.com/asset/the-ambassadors-hans-holbein-the-younger/bQEWbLB26MG1LA
67	Dante and Virgile		-AF79SI4-gGMKA	https://artsandculture.google.com/asset/dante-and-virgile/-AF79SI4-gGMKA
66	The Night Watch	Rijn, Rembrandt van	eQEojRwTdypUKA	https://artsandculture.google.com/asset/the-night-watch-rijn-rembrandt-van/eQEojRwTdypUKA
65	A Sunday on La Grande Jatte		twGyqq52R-lYpA	https://artsandculture.google.com/asset/a-sunday-on-la-grande-jatte/twGyqq52R-lYpA
64	Watery Paths (Sentieri ondulati)	Jackson Pollock	PQG0v4l2QsUtvA	https://artsandculture.google.com/asset/watery-paths-sentieri-ondulati-jackson-pollock/PQG0v4l2QsUtvA
63	Wall of light Blue		5gGC07QHTG_zLA	https://artsandculture.google.com/asset/wall-of-light-blue/5gGC07QHTG_zLA
62	Stroyuschiysya dom [House under construction]	Kasimir MALEVICH	cAH5v2Pqbdb2GQ	https://artsandculture.google.com/asset/stroyuschiysya-dom-house-under-construction-kasimir-malevich/cAH5v2Pqbdb2GQ
61	Composition	Liubov Sergeievna Popova	UgEKpgTnRQeJkw	https://artsandculture.google.com/asset/composition-liubov-sergeievna-popova/UgEKpgTnRQeJkw
60	Estrutura		UAH5WvnHmN81CA	https://artsandculture.google.com/asset/estrutura/UAH5WvnHmN81CA
59	IX-1 Color Mixture in a Paper – Illusion of Transparence from The Interaction of Color portfolio	Josef Albers	zQGksStqRLxrzA	https://artsandculture.google.com/asset/ix-1-color-mixture-in-a-paper-%E2%80%93-illusion-of-transparence-from-the-interaction-of-color-portfolio-josef-albers/zQGksStqRLxrzA
58	White Line Squares IV	Josef Albers	qwHHhD7wNqsFbQ	https://artsandculture.google.com/asset/white-line-squares-iv-josef-albers/qwHHhD7wNqsFbQ
57	Camel sketch	Torres García	dgEDhyOgHuMnNQ	https://artsandculture.google.com/asset/camel-sketch-torres-garc%C3%ADa/dgEDhyOgHuMnNQ
56	Osnovnoye. Design Project for the Emblem of the Basic Course of VKhUTEMAS	Gustavs Klucis	LwGzCtaxwzFaPQ	https://artsandculture.google.com/asset/osnovnoye-design-project-for-the-emblem-of-the-basic-course-of-vkhutemas-gustavs-klucis/LwGzCtaxwzFaPQ
55	Swallows [Diving]. Design for Postcard	Gustavs Klucis	mwH_jazFdAN5pg	https://artsandculture.google.com/asset/swallows-diving-design-for-postcard-gustavs-klucis/mwH_jazFdAN5pg
54	Café Aubette, Strasbourg, France (Color scheme for floor and long walls of ballroom, preliminary version)	Theo van Doesburg	IwFbjQCfcJ7tFw	https://artsandculture.google.com/asset/caf%C3%A9-aubette-strasbourg-france-color-scheme-for-floor-and-long-walls-of-ballroom-preliminary-version-theo-van-doesburg/IwFbjQCfcJ7tFw
53	Kestnermappe Proun, Rob. Levnis and Chapman GmbH Hannover #5	Lazar El Lissitzky	TwEP-fb0AWmlow	https://artsandculture.google.com/asset/kestnermappe-proun-rob-levnis-and-chapman-gmbh-hannover-5-lazar-el-lissitzky/TwEP-fb0AWmlow
52	1o Kestnermappe Proun	El Lissitzky	nQHfYjGWeBVleg	https://artsandculture.google.com/asset/1o-kestnermappe-proun-el-lissitzky/nQHfYjGWeBVleg
51	The Stairs	Aleksandr Rodchenko	OQG1WAhut_JamA	https://artsandculture.google.com/asset/the-stairs-aleksandr-rodchenko/OQG1WAhut_JamA
50	Composition	Alexander Rodchenko	oAE5NZNpXb7aOg	https://artsandculture.google.com/asset/composition-alexander-rodchenko/oAE5NZNpXb7aOg
49	Cover of MA, 1924. 3-4.		sQFH50gOSJtIIQ	https://artsandculture.google.com/asset/cover-of-ma-1924-3-4/sQFH50gOSJtIIQ
48	Constructivo en Gris y Negro con Centro Rojo	Joaquín Torres-García	rwFGinZczXExgw	https://artsandculture.google.com/asset/constructivo-en-gris-y-negro-con-centro-rojo-joaqu%C3%ADn-torres-garc%C3%ADa/rwFGinZczXExgw
47	Composition (Blue-Yellow-Black)	Liubov Sergeievna Popova	AAHADWQBdf1k3A	https://artsandculture.google.com/asset/composition-blue-yellow-black-liubov-sergeievna-popova/AAHADWQBdf1k3A
46	Taeuber-Arp_Plate 20 (folio 43) from 23 Gravures	Sophie Taeuber-Arp	KQFFcqRB6T6wnw	https://artsandculture.google.com/asset/taeuber-arp-plate-20-folio-43-from-23-gravures-sophie-taeuber-arp/KQFFcqRB6T6wnw
45	Composição		JgG6slK5trgTaQ	https://artsandculture.google.com/asset/composi%C3%A7%C3%A3o/JgG6slK5trgTaQ
44	Untitled, From the Williamsburg Housing Project Murals		-AEJMMIK6GTRlg	https://artsandculture.google.com/asset/untitled-from-the-williamsburg-housing-project-murals/-AEJMMIK6GTRlg
43	Schematic Composition	Sophie Taeuber-Arp	CAHQW3Vwuf5e0g	https://artsandculture.google.com/asset/schematic-composition-sophie-taeuber-arp/CAHQW3Vwuf5e0g
42	FOUR SPACES WITH BROKEN CROSS, plate 14 from ART D'AUJOURD'HUI, MAÎTRES DE L'ART ABSTRAIT: Album I.	Sophie Taeuber-Arp	igGdXWACZo2CDQ	https://artsandculture.google.com/asset/four-spaces-with-broken-cross-plate-14-from-art-d-aujourd-hui-ma%C3%8Etres-de-l-art-abstrait-album-i-sophie-taeuber-arp/igGdXWACZo2CDQ
41	Chapter XXIV-1 The Equilateral Triangle	Josef Albers	xwFsf7_xf8fEfw	https://artsandculture.google.com/asset/chapter-xxiv-1-the-equilateral-triangle-josef-albers/xwFsf7_xf8fEfw
40	Cube-Secrecy 04-61	Kim, Jai Kwan	fAHMXDg-1OsCeA	https://artsandculture.google.com/asset/cube-secrecy-04-61-kim-jai-kwan/fAHMXDg-1OsCeA
39	Cube-Secrecy 04-201	Kim, Jai Kwan	5QEzduIs1YLokQ	https://artsandculture.google.com/asset/cube-secrecy-04-201-kim-jai-kwan/5QEzduIs1YLokQ
38	Cube-Secrecy 03-601	Kim, Jai Kwan	8gE4piaTaRQKZA	https://artsandculture.google.com/asset/cube-secrecy-03-601-kim-jai-kwan/8gE4piaTaRQKZA
37	Relationship 88-601	Kim, Jai Kwan	6QEJO62np0t1Dw	https://artsandculture.google.com/asset/relationship-88-601-kim-jai-kwan/6QEJO62np0t1Dw
36	The Cheat with the Ace of Clubs	Georges de La Tour	eAHsvdrPzFNGFQ	https://artsandculture.google.com/asset/the-cheat-with-the-ace-of-clubs-georges-de-la-tour/eAHsvdrPzFNGFQ
35	Five Eldest Children of Charles I	Sir Anthony Van Dyck	rgETLGbnb2EzxQ	https://artsandculture.google.com/asset/five-eldest-children-of-charles-i-sir-anthony-van-dyck/rgETLGbnb2EzxQ
34	The Dancing Couple	Jan Steen	MQE2fyQk7CYX-A	https://artsandculture.google.com/asset/the-dancing-couple-jan-steen/MQE2fyQk7CYX-A
33	The Seven Corporal Works of Mercy		2wGbuDa6kR8z5Q	https://artsandculture.google.com/asset/the-seven-corporal-works-of-mercy/2wGbuDa6kR8z5Q
32	Lady at the Virginal with a Gentleman, 'The Music Lesson'	Johannes Vermeer	CwFxCw3kUr-Lrw	https://artsandculture.google.com/asset/lady-at-the-virginal-with-a-gentleman-the-music-lesson-johannes-vermeer/CwFxCw3kUr-Lrw
31	Esther before Ahasuerus	Artemisia Gentileschi	CwEM1WqONtKZLw	https://artsandculture.google.com/asset/esther-before-ahasuerus-artemisia-gentileschi/CwEM1WqONtKZLw
30	Christ in the Storm on the Sea of Galilee	Rembrandt van Rijn	HAFJC4JVXYbUBg	https://artsandculture.google.com/asset/christ-in-the-storm-on-the-sea-of-galilee-rembrandt-van-rijn/HAFJC4JVXYbUBg
29	The Procuress	Johannes Vermeer	ZgEq-2vBqy3sVA	https://artsandculture.google.com/asset/the-procuress-johannes-vermeer/ZgEq-2vBqy3sVA
28	Munich: Nymphenburg Palace	Enrico Zuccalli	NAFRZ25BHc2Grw	https://artsandculture.google.com/asset/munich-nymphenburg-palace-enrico-zuccalli-and-joseph-effner/NAFRZ25BHc2Grw
27	Monticello: 2nd version (plan and west elevation), [1803]	Robert Mills	vgGZXjB7shjvMw	https://artsandculture.google.com/asset/monticello-2nd-version-plan-and-west-elevation-1803-robert-mills/vgGZXjB7shjvMw
26	Design for an Altar		5QEZsfcSzq6wtA	https://artsandculture.google.com/asset/design-for-an-altar/5QEZsfcSzq6wtA
25	The Garden of Eden with the Fall of Man	Brueghel the Elder, Jan	2AGWE_iY_xhcMg	https://artsandculture.google.com/asset/the-garden-of-eden-with-the-fall-of-man-brueghel-the-elder-jan-and-rubens-peter-paul/2AGWE_iY_xhcMg
24	Portrait of a Man - Memento Mori - Back	Andrea Previtali called Cordeliaghi	SQFkIXUuliPsyw	https://artsandculture.google.com/asset/portrait-of-a-man-memento-mori-back-andrea-previtali-called-cordeliaghi/SQFkIXUuliPsyw
23	Portrait of a Young Man	Giovanni Bellini	hAFVEYA3Yzd8vw	https://artsandculture.google.com/asset/portrait-of-a-young-man-giovanni-bellini/hAFVEYA3Yzd8vw
22	Girl with Death Mask [Niña con máscara de calavera]	Frida Kahlo	XgGnVsKm4o3rhw	https://artsandculture.google.com/asset/girl-with-death-mask-ni%C3%B1a-con-m%C3%A1scara-de-calavera-frida-kahlo/XgGnVsKm4o3rhw
21	Northeastern Migrants		rwE_FvmjjW5QDg	https://artsandculture.google.com/asset/northeastern-migrants/rwE_FvmjjW5QDg
20	The Gevangenpoort and the Plaats, The Hague	Burgh, Pieter Daniel van der	WwHOZPrThK-qAQ	https://artsandculture.google.com/asset/the-gevangenpoort-and-the-plaats-the-hague-burgh-pieter-daniel-van-der/WwHOZPrThK-qAQ
19	Boats Decorated with Flags in the Port of Deauville (Bateaux pavoisés dans le bassin, Deauville)	Eugène Boudin	WgF5L922JfNoJQ	https://artsandculture.google.com/asset/boats-decorated-with-flags-in-the-port-of-deauville-bateaux-pavois%C3%A9s-dans-le-bassin-deauville-eug%C3%A8ne-boudin/WgF5L922JfNoJQ
18	Fécamp: The Inner Harbor	Eugène Boudin	WwEbQSFHc5vGsw	https://artsandculture.google.com/asset/f%C3%A9camp-the-inner-harbor-eug%C3%A8ne-boudin/WwEbQSFHc5vGsw
17	The Pilots' Jetty at Le Havre	Camille Pissarro	CwGQjVm4zEz-dw	https://artsandculture.google.com/asset/the-pilots-jetty-at-le-havre-camille-pissarro/CwGQjVm4zEz-dw
16	Entrées des jetées du Havre par gros temps	Eugène Boudin	_gHaxnA-GOm0zg	https://artsandculture.google.com/asset/entr%C3%A9es-des-jet%C3%A9es-du-havre-par-gros-temps-eug%C3%A8ne-boudin/_gHaxnA-GOm0zg
15	The Shipwreck	Joseph Mallord William Turner	LwFch0SXuzBAIw	https://artsandculture.google.com/asset/the-shipwreck-joseph-mallord-william-turner/LwFch0SXuzBAIw
14	Numeri innamorati	Giacomo Balla	1QH5BNqJEcJs6w	https://artsandculture.google.com/asset/numeri-innamorati-giacomo-balla/1QH5BNqJEcJs6w
13	Movimento d'uccello	Fortunato Depero	IAEaBpSx7FhGJQ	https://artsandculture.google.com/asset/movimento-d-uccello-fortunato-depero/IAEaBpSx7FhGJQ
12	Mappa Mundi by Battista Agnese	Battista Agnese	lQEMQrLGruzc5Q	https://artsandculture.google.com/asset/mappa-mundi-by-battista-agnese-battista-agnese/lQEMQrLGruzc5Q
11	A Map of the World	Unknown	KQEwxR3MuIUcmQ	https://artsandculture.google.com/asset/a-map-of-the-world-unknown/KQEwxR3MuIUcmQ
10	Convergence	Jackson Pollock	rgFoAwFLiZvHqQ	https://artsandculture.google.com/asset/convergence-jackson-pollock/rgFoAwFLiZvHqQ
9	Sketch of Frank Byrne	George Bellows	UwE5tyUsWZpNfA	https://artsandculture.google.com/asset/sketch-of-frank-byrne-george-bellows/UwE5tyUsWZpNfA
8	Wall structure 54321	Sol LeWitt	sAEk9tHy5foDkw	https://artsandculture.google.com/asset/wall-structure-54321-sol-lewitt/sAEk9tHy5foDkw
